RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2013,ES,3401,446.77027,1,10,1,1942,1,2,1,1,1,3,1, ,-2,3402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,3402,446.77027,1,8,1,1927,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,3501,557.18904,1,11,1,1967,1,1,1,1,1,1,1, ,-2, ,-2,3502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3502,557.18904,1,4,1,1972,1,2,1,1,1,4,1, ,-2, ,-2,3501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3503,557.18904,1,6,1,2000,1,2,1,1,1,4,1,3501,1,3502,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,567.50787,1,0,0
2013,ES,3504,557.18904,1,8,1,2005,1,2,1,1,1,4,1,3501,1,3502,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,537.15027,1,0,0
2013,ES,3601,859.10040,1,5,1,1967,1,2,1,1,1,1,1, ,-2, ,-2,3602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3602,859.10040,1,2,1,1971,1,1,1,1,1,2,1, ,-2, ,-2,3601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3603,859.10040,1,12,1,2010,1,2,1,1,1,4,1,3602,1,3601,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,913.21254,1,0,0
2013,ES,3701,422.30405,1,2,1,1953,1,1,1,1,1,3,1, ,-2, ,-2,3702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3702,422.30405,1,4,1,1959,1,2,1,1,1,2,1, ,-2, ,-2,3701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3703,422.30405,1,3,1,1987,1,2,1,1,1,1,1,3701,1,3702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
