DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2015,ES,467,ES51,1,346,2,2582.12691,1,1,1
2015,ES,468,ES51,1,346,2,2135.35715,1,1,1
2015,ES,469,ES51,1,346,2,2119.02375,1,1,1
2015,ES,470,ES51,1,346,2,1738.22465,1,1,1
2015,ES,471,ES51,1,346,2,3357.42152,1,1,1
2015,ES,472,ES51,1,348,2,1785.08030,1,2,1
2015,ES,473,ES51,1,348,2,1639.26177,1,2,1
2015,ES,474,ES51,1,348,2,3273.90001,1,1,1
2015,ES,475,ES51,1,348,2,2460.46486,1,2,1
2015,ES,476,ES51,1,348,2,5372.25198,1,1,1
2015,ES,477,ES51,1,348,2,1660.20923,1,2,1
2015,ES,478,ES51,1,353,2,7126.66011,1,2,1
2015,ES,480,ES51,1,353,2,3113.80605,1,2,1
2015,ES,481,ES51,1,353,2,4429.80720,1,2,1
2015,ES,482,ES51,1,353,2,2946.13416,1,2,1
2015,ES,483,ES51,1,356,2,1268.33009,1,2,1
2015,ES,484,ES51,1,356,2,893.44921,1,2,1
2015,ES,487,ES51,1,356,2,1728.71204,1,2,1
2015,ES,488,ES51,1,361,2,1538.53998,1,3,1
2015,ES,489,ES51,1,361,2,2192.16666,1,2,1
2015,ES,490,ES51,1,361,2,2089.81812,1,3,1
2015,ES,491,ES51,1,361,2,1359.98368,1,3,1
2015,ES,492,ES51,1,361,2,2140.19052,1,3,1
2015,ES,493,ES51,1,361,2,2048.74663,1,3,1
2015,ES,494,ES51,1,362,2,2076.76328,1,1,1
2015,ES,495,ES51,1,362,2,1145.06271,1,1,1
2015,ES,496,ES51,1,362,2,3057.88557,1,1,1
2015,ES,497,ES51,1,362,2,2444.66554,1,1,1
2015,ES,498,ES51,1,362,2,2678.42531,1,1,1
2015,ES,499,ES51,1,362,2,2221.60273,1,1,1
2015,ES,500,ES51,1,362,2,5151.58133,1,1,1
2015,ES,501,ES51,1,362,2,2466.98919,1,1,1
2015,ES,502,ES51,1,367,2,2872.04812,1,1,1
2015,ES,504,ES51,1,367,2,2874.13779,1,1,1
2015,ES,505,ES51,1,367,2,3210.92530,1,1,1
2015,ES,506,ES51,1,367,2,2309.86485,1,1,1
2015,ES,508,ES51,1,368,2,3307.93324,1,1,1
2015,ES,509,ES51,1,368,2,2173.56245,1,1,1
2015,ES,510,ES51,1,368,2,2126.72055,1,1,1
2015,ES,512,ES51,1,368,2,1236.50274,1,1,1
2015,ES,513,ES51,1,374,2,4556.47825,1,2,1
2015,ES,514,ES51,1,374,2,1274.44278,1,2,1
2015,ES,515,ES51,1,374,2,2538.88586,1,2,1
2015,ES,516,ES51,1,374,2,4556.47825,1,2,1
2015,ES,518,ES51,1,374,2,3248.14622,1,2,1
2015,ES,519,ES51,1,374,2,2872.28192,1,2,1
2015,ES,520,ES51,1,376,2,1225.89552,1,1,1
2015,ES,521,ES51,1,376,2,1574.86528,1,1,1
2015,ES,522,ES51,1,376,2,2125.67582,1,1,1
