RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2010,ES,8702,584.73815,1,5,1,1976,1,2,1,1,1,1,1, ,-2, ,-2,8701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,8703,584.73815,1,5,1,2008,1,2,1,1,1,4,1,8701,1,8702,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,30,1,640.64841,1,0,0
2010,ES,9201,1575.24396,1,11,1,1982,1,1,1,1,1,2,1,9202,1,9203,1,9205,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,9202,1575.24396,1,11,1,1958,1,1,1,1,1,2,1, ,-2, ,-2,9203,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,9203,1575.24396,1,7,1,1961,1,2,1,1,1,2,1, ,-2, ,-2,9202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,9204,1575.24396,1,8,1,1985,1,2,1,1,1,1,1,9202,1,9203,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,9205,1575.24396,1,4,1,1982,1,2,1,1,1,1,1, ,-2, ,-2,9201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,9206,1575.24396,1,2,1,2007,1,2,1,1,1,4,1,9201,1,9205,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1654.67557,1,1,1
2010,ES,9207,1575.24396,1,6,1,2007,1,2,1,1,1,4,1, ,-2,9204,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1603.57203,1,1,1
2010,ES,9401,8934.09726,1,7,1,1962,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2010,ES,9601,731.69980,1,5,1,1931,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,10001,1213.39799,1,8,1,1940,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,10201,1647.75281,1,5,1,1931,1,1,1,1,1,3,1, ,-2, ,-2,10202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,10202,1647.75281,1,10,1,1938,1,2,1,1,1,4,1, ,-2, ,-2,10201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,11101,993.99885,1,6,1,1949,1,2,1,1,1,4,1, ,-2, ,-2,11102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2010,ES,11102,993.99885,1,9,1,1949,1,1,1,1,1,1,1, ,-2, ,-2,11101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2010,ES,11301,2376.59010,1,11,1,1974,1,2,1,1,1,1,1, ,-2, ,-2,11302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,11302,2376.59010,1,2,1,1976,1,1,1,1,1,4,1, ,-2, ,-2,11301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,11701,807.57043,1,7,1,1964,1,1,1,1,1,1,1, ,-2, ,-2,11702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,11702,807.57043,1,7,1,1970,1,2,1,1,1,1,1, ,-2, ,-2,11701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,11703,807.57043,1,6,1,2006,1,1,1,1,1,4,1,11701,1,11702,1, ,-2,38,1, ,-2,0,1,0,1,7,1,0,1,848.29213,1,0,0
