DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2007,ES,309,ES53,1, ,-2,909.72900,1,3,1
2007,ES,310,ES53,1, ,-2,1096.34598,1,3,1
2007,ES,311,ES53,1, ,-2,1236.85113,1,3,1
2007,ES,312,ES53,1, ,-2,273.49904,1,3,1
2007,ES,313,ES53,1, ,-2,1188.08676,1,3,1
2007,ES,314,ES53,1, ,-2,716.39364,1,2,1
2007,ES,315,ES53,1, ,-2,446.11017,1,3,1
2007,ES,316,ES53,1, ,-2,1478.96915,1,3,1
2007,ES,318,ES51,1, ,-2,2774.98943,1,1,1
2007,ES,319,ES51,1, ,-2,1498.42261,1,1,1
2007,ES,320,ES51,1, ,-2,1773.05907,1,1,1
2007,ES,321,ES51,1, ,-2,2569.67328,1,1,1
2007,ES,323,ES51,1, ,-2,2571.56145,1,1,1
2007,ES,325,ES51,1, ,-2,2067.14147,1,1,1
2007,ES,326,ES51,1, ,-2,1234.95080,1,1,1
2007,ES,327,ES51,1, ,-2,1539.73163,1,1,1
2007,ES,329,ES51,1, ,-2,650.80844,1,1,1
2007,ES,330,ES51,1, ,-2,1984.53515,1,1,1
2007,ES,331,ES51,1, ,-2,2133.43195,1,1,1
2007,ES,332,ES51,1, ,-2,1397.46353,1,1,1
2007,ES,333,ES51,1, ,-2,906.50475,1,1,1
2007,ES,335,ES51,1, ,-2,2153.50230,1,1,1
2007,ES,336,ES51,1, ,-2,2445.60606,1,1,1
2007,ES,337,ES51,1, ,-2,1510.08258,1,1,1
2007,ES,338,ES51,1, ,-2,1252.09791,1,1,1
2007,ES,339,ES51,1, ,-2,7813.20721,1,1,1
2007,ES,340,ES51,1, ,-2,1430.19890,1,1,1
2007,ES,341,ES51,1, ,-2,1930.80333,1,1,1
2007,ES,342,ES51,1, ,-2,1009.30669,1,1,1
2007,ES,344,ES51,1, ,-2,2029.03570,1,1,1
2007,ES,345,ES51,1, ,-2,2974.78014,1,1,1
2007,ES,346,ES51,1, ,-2,4867.98146,1,1,1
2007,ES,347,ES51,1, ,-2,1802.69205,1,1,1
2007,ES,349,ES51,1, ,-2,1017.56648,1,1,1
2007,ES,350,ES51,1, ,-2,5541.00064,1,1,1
2007,ES,351,ES51,1, ,-2,1489.58692,1,1,1
2007,ES,352,ES53,1, ,-2,908.77047,1,3,1
2007,ES,353,ES51,1, ,-2,2380.25418,1,1,1
2007,ES,354,ES51,1, ,-2,1688.11334,1,1,1
2007,ES,356,ES51,1, ,-2,1865.75786,1,1,1
2007,ES,357,ES51,1, ,-2,2212.53970,1,1,1
2007,ES,358,ES51,1, ,-2,2380.25418,1,1,1
2007,ES,359,ES51,1, ,-2,2663.48417,1,1,1
2007,ES,360,ES51,1, ,-2,1695.69663,1,1,1
2007,ES,361,ES51,1, ,-2,2490.68668,1,1,1
2007,ES,362,ES51,1, ,-2,984.44269,1,1,1
2007,ES,363,ES51,1, ,-2,1635.79153,1,1,1
2007,ES,364,ES51,1, ,-2,2576.19859,1,1,1
2007,ES,365,ES51,1, ,-2,2446.65618,1,1,1
2007,ES,366,ES51,1, ,-2,1213.18444,1,1,1
2007,ES,367,ES51,1, ,-2,2033.21912,1,1,1
2007,ES,368,ES51,1, ,-2,1795.92053,1,1,1
2007,ES,369,ES51,1, ,-2,2213.03886,1,1,1
2007,ES,370,ES51,1, ,-2,2470.45980,1,1,1
2007,ES,373,ES51,1, ,-2,3132.57316,1,1,1
2007,ES,374,ES51,1, ,-2,2092.52436,1,1,1
2007,ES,375,ES51,1, ,-2,2853.94141,1,1,1
2007,ES,377,ES51,1, ,-2,1454.26292,1,1,1
2007,ES,378,ES51,1, ,-2,2490.68668,1,1,1
2007,ES,379,ES51,1, ,-2,1803.08839,1,1,1
2007,ES,380,ES51,1, ,-2,2449.47907,1,1,1
2007,ES,381,ES51,1, ,-2,1385.51083,1,1,1
2007,ES,382,ES51,1, ,-2,2058.72187,1,1,1
2007,ES,383,ES51,1, ,-2,2380.25418,1,1,1
2007,ES,384,ES51,1, ,-2,3030.82945,1,1,1
2007,ES,385,ES51,1, ,-2,1661.22324,1,1,1
2007,ES,386,ES51,1, ,-2,941.02238,1,1,1
2007,ES,387,ES51,1, ,-2,1802.69205,1,1,1
2007,ES,388,ES51,1, ,-2,1762.86109,1,1,1
2007,ES,389,ES51,1, ,-2,2666.55938,1,1,1
2007,ES,390,ES51,1, ,-2,2554.22364,1,1,1
2007,ES,393,ES51,1, ,-2,4760.04119,1,1,1
2007,ES,394,ES51,1, ,-2,2294.82285,1,1,1
2007,ES,395,ES51,1, ,-2,1789.35280,1,1,1
2007,ES,396,ES51,1, ,-2,2576.19859,1,1,1
2007,ES,397,ES51,1, ,-2,2158.51416,1,1,1
2007,ES,398,ES51,1, ,-2,2116.97733,1,1,1
2007,ES,399,ES51,1, ,-2,1793.19213,1,1,1
2007,ES,400,ES51,1, ,-2,1702.45536,1,1,1
2007,ES,401,ES51,1, ,-2,2357.92787,1,1,1
2007,ES,402,ES51,1, ,-2,4146.56469,1,1,1
2007,ES,403,ES51,1, ,-2,2380.25418,1,1,1
2007,ES,404,ES51,1, ,-2,2058.31574,1,1,1
2007,ES,406,ES51,1, ,-2,1553.71731,1,1,1
2007,ES,407,ES51,1, ,-2,1553.89611,1,1,1
2007,ES,408,ES51,1, ,-2,2401.15041,1,1,1
2007,ES,409,ES51,1, ,-2,1329.42248,1,1,1
2007,ES,410,ES51,1, ,-2,2080.50725,1,1,1
2007,ES,411,ES51,1, ,-2,3917.14462,1,1,1
2007,ES,412,ES51,1, ,-2,2100.13212,1,1,1
2007,ES,413,ES51,1, ,-2,1507.63422,1,1,1
2007,ES,414,ES51,1, ,-2,2434.33501,1,1,1
2007,ES,415,ES51,1, ,-2,2465.80867,1,1,1
2007,ES,416,ES51,1, ,-2,3269.24471,1,1,1
2007,ES,417,ES51,1, ,-2,1899.67971,1,1,1
2007,ES,418,ES51,1, ,-2,3173.44387,1,1,1
2007,ES,419,ES51,1, ,-2,2008.82795,1,1,1
2007,ES,420,ES51,1, ,-2,1768.03362,1,1,1
2007,ES,421,ES51,1, ,-2,1845.62990,1,1,1
2007,ES,422,ES51,1, ,-2,1743.38744,1,1,1
2007,ES,423,ES51,1, ,-2,2075.09386,1,3,1
2007,ES,424,ES51,1, ,-2,2235.54884,1,3,1
2007,ES,425,ES51,1, ,-2,2816.60872,1,3,1
2007,ES,426,ES51,1, ,-2,1870.57605,1,2,1
2007,ES,427,ES51,1, ,-2,1909.33561,1,2,1
2007,ES,428,ES51,1, ,-2,3611.92864,1,2,1
2007,ES,429,ES51,1, ,-2,1791.06000,1,2,1
2007,ES,430,ES51,1, ,-2,1930.37022,1,2,1
2007,ES,431,ES51,1, ,-2,6292.38095,1,2,1
2007,ES,432,ES51,1, ,-2,1330.37731,1,2,1
2007,ES,433,ES51,1, ,-2,2545.88801,1,2,1
2007,ES,434,ES51,1, ,-2,1814.57825,1,1,1
2007,ES,435,ES51,1, ,-2,1279.57201,1,1,1
2007,ES,436,ES51,1, ,-2,2631.90226,1,1,1
2007,ES,437,ES51,1, ,-2,4831.08791,1,1,1
2007,ES,438,ES51,1, ,-2,646.01997,1,1,1
2007,ES,439,ES51,1, ,-2,1660.09753,1,1,1
2007,ES,440,ES51,1, ,-2,3741.60307,1,1,1
2007,ES,442,ES51,1, ,-2,2689.31410,1,1,1
2007,ES,443,ES51,1, ,-2,2461.52630,1,1,1
2007,ES,444,ES51,1, ,-2,1374.60717,1,1,1
2007,ES,445,ES51,1, ,-2,900.70550,1,1,1
2007,ES,449,ES51,1, ,-2,1464.83484,1,1,1
2007,ES,450,ES51,1, ,-2,3617.75018,1,1,1
2007,ES,451,ES51,1, ,-2,1680.64871,1,1,1
2007,ES,452,ES51,1, ,-2,1305.97880,1,1,1
2007,ES,453,ES51,1, ,-2,1526.77669,1,1,1
2007,ES,455,ES51,1, ,-2,1428.71209,1,2,1
2007,ES,456,ES51,1, ,-2,2589.23136,1,2,1
