RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2014,ES,2401,1460.35380,1,2,1,1962,1,1,1,1,1,1,1, ,-2, ,-2,2402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2402,1460.35380,1,11,1,1964,1,2,1,1,1,2,1, ,-2, ,-2,2401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2403,1460.35380,1,9,1,1992,1,1,1,1,1,1,1,2401,1,2402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2404,1460.35380,1,9,1,1996,1,1,1,1,1,4,1,2401,1,2402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2601,1448.46213,1,3,1,1931,1,1,1,1,1,3,1, ,-2, ,-2,2602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2602,1448.46213,1,6,1,1932,1,2,1,1,1,4,1, ,-2, ,-2,2601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2603,1448.46213,1,5,1,1968,1,1,1,1,1,1,1,2601,1,2602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,2701,1128.13498,1,11,1,1928,1,1,1,1,1,3,1, ,-2, ,-2,2702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2702,1128.13498,1,2,1,1930,1,2,1,1,1,3,1, ,-2, ,-2,2701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2801,963.55980,1,11,1,1939,1,2,1,1,1,3,1, ,-2, ,-2,2802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2014,ES,2802,963.55980,1,1,1,1936,1,1,1,1,1,3,1, ,-2, ,-2,2801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2014,ES,2803,963.55980,1,12,1,1985,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2804,963.55980,1,11,1,1986,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2805,963.55980,1,6,1,1992,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,2901,1128.13498,1,3,1,1935,1,1,1,1,1,3,1, ,-2, ,-2,2902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2902,1128.13498,1,9,1,1935,1,2,1,1,1,4,1, ,-2, ,-2,2901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3101,1157.19604,1,1,1,1952,1,1,1,1,1,3,1, ,-2, ,-2,3102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3102,1157.19604,1,10,1,1957,1,2,1,1,1,2,1, ,-2, ,-2,3101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2014,ES,3201,1685.78582,1,3,1,1981,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,3301,4440.74974,1,2,1,1973,1,1,1,1,1,1,1,3302,1, ,-2,3303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,3302,4440.74974,1,8,1,1953,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3303,4440.74974,1,4,1,1982,1,2,1,1,1,1,1, ,-2, ,-2,3301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,3304,4440.74974,1,11,1,1998,1,1,1,1,1,4,1,3301,1,3303,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,3305,4440.74974,1,8,1,2004,1,2,1,1,1,4,1,3301,1,3303,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,4886.73714,1,0,0
2014,ES,3401,1145.14362,1,1,1,1946,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3501,3694.80395,1,3,1,1959,1,1,1,1,1,1,1, ,-2, ,-2,3502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,3502,3694.80395,1,10,1,1962,1,2,1,1,1,1,1, ,-2, ,-2,3501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,3601,1500.57469,1,3,1,1944,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3701,497.57732,1,1,1,1928,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3702,497.57732,1,1,1,1951,1,1,1,1,1,4,1, ,-2,3701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,3901,1550.88981,1,4,1,1968,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,3902,1550.88981,1,12,1,1992,1,2,1,1,1,4,1, ,-2,3901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,3903,1550.88981,1,6,1,1998,1,2,1,1,1,4,1, ,-2,3901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,4001,905.52123,1,9,1,1967,1,2,1,1,1,4,1, ,-2, ,-2,4002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,4002,905.52123,1,3,1,1964,1,1,1,1,1,1,1, ,-2, ,-2,4001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,4003,905.52123,1,4,1,1995,1,2,1,1,1,4,1,4002,1,4001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,4004,905.52123,1,9,1,2002,1,2,1,1,1,4,1,4002,1,4001,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,990.10464,1,0,1
2014,ES,4101,1440.82629,1,8,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,4102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4102,1440.82629,1,3,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,4101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4103,1440.82629,1,5,1,1999,1,1,1,1,1,4,1,4101,1,4102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4104,1440.82629,1,12,1,2000,1,2,1,1,1,4,1,4101,1,4102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,4301,6364.03431,1,8,1,1936,1,1,1,1,1,3,1, ,-2, ,-2,4302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
